Station,subway_line,month,passengers,year,year_month
São Conrado,Estações da Linha 4,Jul,288860,2017,2017-07-01
São Conrado,Estações da Linha 4,Ago,306480,2017,2017-08-01
São Conrado,Estações da Linha 4,Set,285600,2017,2017-09-01
São Conrado,Estações da Linha 4,Out,284330,2017,2017-10-01
São Conrado,Estações da Linha 4,Nov,273680,2017,2017-11-01
São Conrado,Estações da Linha 4,Dez,296240,2017,2017-12-01
Jardim Oceânico,Estações da Linha 4,Jan,614910,2017,2017-01-01
Jardim Oceânico,Estações da Linha 4,Fev,702060,2017,2017-02-01
Jardim Oceânico,Estações da Linha 4,Mar,724290,2017,2017-03-01
Jardim Oceânico,Estações da Linha 4,Abr,820760,2017,2017-04-01
Jardim Oceânico,Estações da Linha 4,Mai,912170,2017,2017-05-01
Jardim Oceânico,Estações da Linha 4,Jun,880720,2017,2017-06-01
Jardim Oceânico,Estações da Linha 4,Jul,917460,2017,2017-07-01
Jardim Oceânico,Estações da Linha 4,Ago,1015160,2017,2017-08-01
Jardim Oceânico,Estações da Linha 4,Set,1227020,2017,2017-09-01
Jardim Oceânico,Estações da Linha 4,Out,1007310,2017,2017-10-01
Jardim Oceânico,Estações da Linha 4,Nov,966940,2017,2017-11-01
Jardim Oceânico,Estações da Linha 4,Dez,991290,2017,2017-12-01
Uruguai,Estações da Linha 1,Jan,547020,2018,2018-01-01
Uruguai,Estações da Linha 1,Fev,538890,2018,2018-02-01
Uruguai,Estações da Linha 1,Mar,610500,2018,2018-03-01
Uruguai,Estações da Linha 1,Abr,579560,2018,2018-04-01
Uruguai,Estações da Linha 1,Mai,615810,2018,2018-05-01
Uruguai,Estações da Linha 1,Jun,584890,2018,2018-06-01
Uruguai,Estações da Linha 1,Jul,585600,2018,2018-07-01
Uruguai,Estações da Linha 1,Ago,635370,2018,2018-08-01
Uruguai,Estações da Linha 1,Set,570380,2018,2018-09-01
Uruguai,Estações da Linha 1,Out,611920,2018,2018-10-01
Uruguai,Estações da Linha 1,Nov,552590,2018,2018-11-01
Uruguai,Estações da Linha 1,Dez,562620,2018,2018-12-01
Saens Peña,Estações da Linha 1,Jan,645650,2018,2018-01-01
Saens Peña,Estações da Linha 1,Fev,602390,2018,2018-02-01
Saens Peña,Estações da Linha 1,Mar,698040,2018,2018-03-01
Saens Peña,Estações da Linha 1,Abr,655400,2018,2018-04-01
Saens Peña,Estações da Linha 1,Mai,696860,2018,2018-05-01
Saens Peña,Estações da Linha 1,Jun,659500,2018,2018-06-01
Saens Peña,Estações da Linha 1,Jul,669650,2018,2018-07-01
Saens Peña,Estações da Linha 1,Ago,718200,2018,2018-08-01
Saens Peña,Estações da Linha 1,Set,641650,2018,2018-09-01
Saens Peña,Estações da Linha 1,Out,686710,2018,2018-10-01
Saens Peña,Estações da Linha 1,Nov,626790,2018,2018-11-01
Saens Peña,Estações da Linha 1,Dez,655740,2018,2018-12-01
São Francisco Xavier,Estações da Linha 1,Jan,226900,2018,2018-01-01
São Francisco Xavier,Estações da Linha 1,Fev,227110,2018,2018-02-01
São Francisco Xavier,Estações da Linha 1,Mar,253410,2018,2018-03-01
São Francisco Xavier,Estações da Linha 1,Abr,236730,2018,2018-04-01
São Francisco Xavier,Estações da Linha 1,Mai,251500,2018,2018-05-01
São Francisco Xavier,Estações da Linha 1,Jun,243200,2018,2018-06-01
São Francisco Xavier,Estações da Linha 1,Jul,240880,2018,2018-07-01
São Francisco Xavier,Estações da Linha 1,Ago,262470,2018,2018-08-01
São Francisco Xavier,Estações da Linha 1,Set,233770,2018,2018-09-01
São Francisco Xavier,Estações da Linha 1,Out,248220,2018,2018-10-01
São Francisco Xavier,Estações da Linha 1,Nov,222720,2018,2018-11-01
São Francisco Xavier,Estações da Linha 1,Dez,222070,2018,2018-12-01
Afonso Pena,Estações da Linha 1,Jan,258750,2018,2018-01-01
Afonso Pena,Estações da Linha 1,Fev,265030,2018,2018-02-01
Afonso Pena,Estações da Linha 1,Mar,299420,2018,2018-03-01
Afonso Pena,Estações da Linha 1,Abr,281350,2018,2018-04-01
Afonso Pena,Estações da Linha 1,Mai,300490,2018,2018-05-01
Afonso Pena,Estações da Linha 1,Jun,288860,2018,2018-06-01
Afonso Pena,Estações da Linha 1,Jul,279760,2018,2018-07-01
Afonso Pena,Estações da Linha 1,Ago,312830,2018,2018-08-01
Afonso Pena,Estações da Linha 1,Set,278900,2018,2018-09-01
Afonso Pena,Estações da Linha 1,Out,293020,2018,2018-10-01
Afonso Pena,Estações da Linha 1,Nov,265020,2018,2018-11-01
Afonso Pena,Estações da Linha 1,Dez,260830,2018,2018-12-01
Estácio,Estações da Linha 1,Jan,234000,2018,2018-01-01
Estácio,Estações da Linha 1,Fev,217130,2018,2018-02-01
Estácio,Estações da Linha 1,Mar,252970,2018,2018-03-01
Estácio,Estações da Linha 1,Abr,234990,2018,2018-04-01
Estácio,Estações da Linha 1,Mai,256530,2018,2018-05-01
Estácio,Estações da Linha 1,Jun,240190,2018,2018-06-01
Estácio,Estações da Linha 1,Jul,242270,2018,2018-07-01
Estácio,Estações da Linha 1,Ago,258400,2018,2018-08-01
Estácio,Estações da Linha 1,Set,236700,2018,2018-09-01
Estácio,Estações da Linha 1,Out,249070,2018,2018-10-01
Estácio,Estações da Linha 1,Nov,228680,2018,2018-11-01
Estácio,Estações da Linha 1,Dez,236780,2018,2018-12-01
Praça Onze,Estações da Linha 1,Jan,187650,2018,2018-01-01
Praça Onze,Estações da Linha 1,Fev,228440,2018,2018-02-01
Praça Onze,Estações da Linha 1,Mar,205740,2018,2018-03-01
Praça Onze,Estações da Linha 1,Abr,190070,2018,2018-04-01
Praça Onze,Estações da Linha 1,Mai,195190,2018,2018-05-01
Praça Onze,Estações da Linha 1,Jun,185830,2018,2018-06-01
Praça Onze,Estações da Linha 1,Jul,180500,2018,2018-07-01
Praça Onze,Estações da Linha 1,Ago,205310,2018,2018-08-01
Praça Onze,Estações da Linha 1,Set,179160,2018,2018-09-01
Praça Onze,Estações da Linha 1,Out,197080,2018,2018-10-01
Praça Onze,Estações da Linha 1,Nov,178410,2018,2018-11-01
Praça Onze,Estações da Linha 1,Dez,173960,2018,2018-12-01
Central,Estações da Linha 1,Jan,1632390,2018,2018-01-01
Central,Estações da Linha 1,Fev,1566830,2018,2018-02-01
Central,Estações da Linha 1,Mar,1701310,2018,2018-03-01
Central,Estações da Linha 1,Abr,1615330,2018,2018-04-01
Central,Estações da Linha 1,Mai,1689230,2018,2018-05-01
Central,Estações da Linha 1,Jun,1620750,2018,2018-06-01
Central,Estações da Linha 1,Jul,1647000,2018,2018-07-01
Central,Estações da Linha 1,Ago,1783750,2018,2018-08-01
Central,Estações da Linha 1,Set,1599970,2018,2018-09-01
Central,Estações da Linha 1,Out,1723080,2018,2018-10-01
Central,Estações da Linha 1,Nov,1588390,2018,2018-11-01
Central,Estações da Linha 1,Dez,1632020,2018,2018-12-01
Presidente Vargas,Estações da Linha 1,Jan,237170,2018,2018-01-01
Presidente Vargas,Estações da Linha 1,Fev,194350,2018,2018-02-01
Presidente Vargas,Estações da Linha 1,Mar,253710,2018,2018-03-01
Presidente Vargas,Estações da Linha 1,Abr,241550,2018,2018-04-01
Presidente Vargas,Estações da Linha 1,Mai,250430,2018,2018-05-01
Presidente Vargas,Estações da Linha 1,Jun,248210,2018,2018-06-01
Presidente Vargas,Estações da Linha 1,Jul,245570,2018,2018-07-01
Presidente Vargas,Estações da Linha 1,Ago,276770,2018,2018-08-01
Presidente Vargas,Estações da Linha 1,Set,239440,2018,2018-09-01
Presidente Vargas,Estações da Linha 1,Out,255860,2018,2018-10-01
Presidente Vargas,Estações da Linha 1,Nov,238300,2018,2018-11-01
Presidente Vargas,Estações da Linha 1,Dez,236290,2018,2018-12-01
Uruguaiana,Estações da Linha 1,Jan,1113430,2018,2018-01-01
Uruguaiana,Estações da Linha 1,Fev,999080,2018,2018-02-01
Uruguaiana,Estações da Linha 1,Mar,1140570,2018,2018-03-01
Uruguaiana,Estações da Linha 1,Abr,1059330,2018,2018-04-01
Uruguaiana,Estações da Linha 1,Mai,1099370,2018,2018-05-01
Uruguaiana,Estações da Linha 1,Jun,1072400,2018,2018-06-01
Uruguaiana,Estações da Linha 1,Jul,1069030,2018,2018-07-01
Uruguaiana,Estações da Linha 1,Ago,1171820,2018,2018-08-01
Uruguaiana,Estações da Linha 1,Set,1010300,2018,2018-09-01
Uruguaiana,Estações da Linha 1,Out,1112690,2018,2018-10-01
Uruguaiana,Estações da Linha 1,Nov,1002790,2018,2018-11-01
Uruguaiana,Estações da Linha 1,Dez,1018230,2018,2018-12-01
Carioca,Estações da Linha 1,Jan,1423750,2018,2018-01-01
Carioca,Estações da Linha 1,Fev,1440370,2018,2018-02-01
Carioca,Estações da Linha 1,Mar,1527400,2018,2018-03-01
Carioca,Estações da Linha 1,Abr,1429710,2018,2018-04-01
Carioca,Estações da Linha 1,Mai,1496580,2018,2018-05-01
Carioca,Estações da Linha 1,Jun,1412290,2018,2018-06-01
Carioca,Estações da Linha 1,Jul,1464080,2018,2018-07-01
Carioca,Estações da Linha 1,Ago,1623620,2018,2018-08-01
Carioca,Estações da Linha 1,Set,1351300,2018,2018-09-01
Carioca,Estações da Linha 1,Out,1490060,2018,2018-10-01
Carioca,Estações da Linha 1,Nov,1294510,2018,2018-11-01
Carioca,Estações da Linha 1,Dez,1228890,2018,2018-12-01
Cinelândia,Estações da Linha 1,Jan,878620,2018,2018-01-01
Cinelândia,Estações da Linha 1,Fev,801850,2018,2018-02-01
Cinelândia,Estações da Linha 1,Mar,959160,2018,2018-03-01
Cinelândia,Estações da Linha 1,Abr,879610,2018,2018-04-01
Cinelândia,Estações da Linha 1,Mai,923820,2018,2018-05-01
Cinelândia,Estações da Linha 1,Jun,856270,2018,2018-06-01
Cinelândia,Estações da Linha 1,Jul,882820,2018,2018-07-01
Cinelândia,Estações da Linha 1,Ago,981240,2018,2018-08-01
Cinelândia,Estações da Linha 1,Set,855600,2018,2018-09-01
Cinelândia,Estações da Linha 1,Out,940540,2018,2018-10-01
Cinelândia,Estações da Linha 1,Nov,811850,2018,2018-11-01
Cinelândia,Estações da Linha 1,Dez,764920,2018,2018-12-01
Glória,Estações da Linha 1,Jan,274480,2018,2018-01-01
Glória,Estações da Linha 1,Fev,355130,2018,2018-02-01
Glória,Estações da Linha 1,Mar,277230,2018,2018-03-01
Glória,Estações da Linha 1,Abr,238940,2018,2018-04-01
Glória,Estações da Linha 1,Mai,239760,2018,2018-05-01
Glória,Estações da Linha 1,Jun,235310,2018,2018-06-01
Glória,Estações da Linha 1,Jul,264890,2018,2018-07-01
Glória,Estações da Linha 1,Ago,292280,2018,2018-08-01
Glória,Estações da Linha 1,Set,267630,2018,2018-09-01
Glória,Estações da Linha 1,Out,281180,2018,2018-10-01
Glória,Estações da Linha 1,Nov,256760,2018,2018-11-01
Glória,Estações da Linha 1,Dez,266210,2018,2018-12-01
Catete,Estações da Linha 1,Jan,295660,2018,2018-01-01
Catete,Estações da Linha 1,Fev,221780,2018,2018-02-01
Catete,Estações da Linha 1,Mar,319530,2018,2018-03-01
Catete,Estações da Linha 1,Abr,302380,2018,2018-04-01
Catete,Estações da Linha 1,Mai,318020,2018,2018-05-01
Catete,Estações da Linha 1,Jun,304600,2018,2018-06-01
Catete,Estações da Linha 1,Jul,301650,2018,2018-07-01
Catete,Estações da Linha 1,Ago,332450,2018,2018-08-01
Catete,Estações da Linha 1,Set,302140,2018,2018-09-01
Catete,Estações da Linha 1,Out,320510,2018,2018-10-01
Catete,Estações da Linha 1,Nov,290340,2018,2018-11-01
Catete,Estações da Linha 1,Dez,298980,2018,2018-12-01
Largo do Machado,Estações da Linha 1,Jan,646280,2018,2018-01-01
Largo do Machado,Estações da Linha 1,Fev,693980,2018,2018-02-01
Largo do Machado,Estações da Linha 1,Mar,708700,2018,2018-03-01
Largo do Machado,Estações da Linha 1,Abr,663060,2018,2018-04-01
Largo do Machado,Estações da Linha 1,Mai,694880,2018,2018-05-01
Largo do Machado,Estações da Linha 1,Jun,655280,2018,2018-06-01
Largo do Machado,Estações da Linha 1,Jul,658930,2018,2018-07-01
Largo do Machado,Estações da Linha 1,Ago,732780,2018,2018-08-01
Largo do Machado,Estações da Linha 1,Set,652770,2018,2018-09-01
Largo do Machado,Estações da Linha 1,Out,698650,2018,2018-10-01
Largo do Machado,Estações da Linha 1,Nov,633640,2018,2018-11-01
Largo do Machado,Estações da Linha 1,Dez,645220,2018,2018-12-01
Flamengo,Estações da Linha 1,Jan,467950,2018,2018-01-01
Flamengo,Estações da Linha 1,Fev,475120,2018,2018-02-01
Flamengo,Estações da Linha 1,Mar,523910,2018,2018-03-01
Flamengo,Estações da Linha 1,Abr,495280,2018,2018-04-01
Flamengo,Estações da Linha 1,Mai,530100,2018,2018-05-01
Flamengo,Estações da Linha 1,Jun,509830,2018,2018-06-01
Flamengo,Estações da Linha 1,Jul,506540,2018,2018-07-01
Flamengo,Estações da Linha 1,Ago,563190,2018,2018-08-01
Flamengo,Estações da Linha 1,Set,496690,2018,2018-09-01
Flamengo,Estações da Linha 1,Out,538490,2018,2018-10-01
Flamengo,Estações da Linha 1,Nov,486500,2018,2018-11-01
Flamengo,Estações da Linha 1,Dez,477120,2018,2018-12-01
Botafogo,Estações da Linha 1,Jan,1390460,2018,2018-01-01
Botafogo,Estações da Linha 1,Fev,1329040,2018,2018-02-01
Botafogo,Estações da Linha 1,Mar,1524660,2018,2018-03-01
Botafogo,Estações da Linha 1,Abr,1439770,2018,2018-04-01
Botafogo,Estações da Linha 1,Mai,1527470,2018,2018-05-01
Botafogo,Estações da Linha 1,Jun,1451700,2018,2018-06-01
Botafogo,Estações da Linha 1,Jul,1446980,2018,2018-07-01
Botafogo,Estações da Linha 1,Ago,1606600,2018,2018-08-01
Botafogo,Estações da Linha 1,Set,1419500,2018,2018-09-01
Botafogo,Estações da Linha 1,Out,1534550,2018,2018-10-01
Botafogo,Estações da Linha 1,Nov,1387560,2018,2018-11-01
Botafogo,Estações da Linha 1,Dez,1345470,2018,2018-12-01
Cardeal Arcoverde,Estações da Linha 1,Jan,452280,2018,2018-01-01
Cardeal Arcoverde,Estações da Linha 1,Fev,434720,2018,2018-02-01
Cardeal Arcoverde,Estações da Linha 1,Mar,402720,2018,2018-03-01
Cardeal Arcoverde,Estações da Linha 1,Abr,366680,2018,2018-04-01
Cardeal Arcoverde,Estações da Linha 1,Mai,380420,2018,2018-05-01
Cardeal Arcoverde,Estações da Linha 1,Jun,354850,2018,2018-06-01
Cardeal Arcoverde,Estações da Linha 1,Jul,376690,2018,2018-07-01
Cardeal Arcoverde,Estações da Linha 1,Ago,398810,2018,2018-08-01
Cardeal Arcoverde,Estações da Linha 1,Set,392810,2018,2018-09-01
Cardeal Arcoverde,Estações da Linha 1,Out,390680,2018,2018-10-01
Cardeal Arcoverde,Estações da Linha 1,Nov,387760,2018,2018-11-01
Cardeal Arcoverde,Estações da Linha 1,Dez,421830,2018,2018-12-01
Siqueira Campos,Estações da Linha 1,Jan,787910,2018,2018-01-01
Siqueira Campos,Estações da Linha 1,Fev,734500,2018,2018-02-01
Siqueira Campos,Estações da Linha 1,Mar,769720,2018,2018-03-01
Siqueira Campos,Estações da Linha 1,Abr,719470,2018,2018-04-01
Siqueira Campos,Estações da Linha 1,Mai,754130,2018,2018-05-01
Siqueira Campos,Estações da Linha 1,Jun,718220,2018,2018-06-01
Siqueira Campos,Estações da Linha 1,Jul,747440,2018,2018-07-01
Siqueira Campos,Estações da Linha 1,Ago,785360,2018,2018-08-01
Siqueira Campos,Estações da Linha 1,Set,694560,2018,2018-09-01
Siqueira Campos,Estações da Linha 1,Out,767340,2018,2018-10-01
Siqueira Campos,Estações da Linha 1,Nov,719440,2018,2018-11-01
Siqueira Campos,Estações da Linha 1,Dez,754990,2018,2018-12-01
Cantagalo,Estações da Linha 1,Jan,390210,2018,2018-01-01
Cantagalo,Estações da Linha 1,Fev,383250,2018,2018-02-01
Cantagalo,Estações da Linha 1,Mar,381870,2018,2018-03-01
Cantagalo,Estações da Linha 1,Abr,360110,2018,2018-04-01
Cantagalo,Estações da Linha 1,Mai,371000,2018,2018-05-01
Cantagalo,Estações da Linha 1,Jun,349430,2018,2018-06-01
Cantagalo,Estações da Linha 1,Jul,368300,2018,2018-07-01
Cantagalo,Estações da Linha 1,Ago,401880,2018,2018-08-01
Cantagalo,Estações da Linha 1,Set,364970,2018,2018-09-01
Cantagalo,Estações da Linha 1,Out,392760,2018,2018-10-01
Cantagalo,Estações da Linha 1,Nov,363620,2018,2018-11-01
Cantagalo,Estações da Linha 1,Dez,377580,2018,2018-12-01
Ipanema / General Osório,Estações da Linha 1,Jan,626420,2018,2018-01-01
Ipanema / General Osório,Estações da Linha 1,Fev,677300,2018,2018-02-01
Ipanema / General Osório,Estações da Linha 1,Mar,516020,2018,2018-03-01
Ipanema / General Osório,Estações da Linha 1,Abr,474270,2018,2018-04-01
Ipanema / General Osório,Estações da Linha 1,Mai,490030,2018,2018-05-01
Ipanema / General Osório,Estações da Linha 1,Jun,456120,2018,2018-06-01
Ipanema / General Osório,Estações da Linha 1,Jul,504950,2018,2018-07-01
Ipanema / General Osório,Estações da Linha 1,Ago,506300,2018,2018-08-01
Ipanema / General Osório,Estações da Linha 1,Set,507440,2018,2018-09-01
Ipanema / General Osório,Estações da Linha 1,Out,492550,2018,2018-10-01
Ipanema / General Osório,Estações da Linha 1,Nov,500060,2018,2018-11-01
Ipanema / General Osório,Estações da Linha 1,Dez,596280,2018,2018-12-01
Cidade Nova,Estações da Linha 2,Jan,208500,2018,2018-01-01
Cidade Nova,Estações da Linha 2,Fev,200350,2018,2018-02-01
Cidade Nova,Estações da Linha 2,Mar,223760,2018,2018-03-01
Cidade Nova,Estações da Linha 2,Abr,209850,2018,2018-04-01
Cidade Nova,Estações da Linha 2,Mai,215020,2018,2018-05-01
Cidade Nova,Estações da Linha 2,Jun,204970,2018,2018-06-01
Cidade Nova,Estações da Linha 2,Jul,203020,2018,2018-07-01
Cidade Nova,Estações da Linha 2,Ago,234910,2018,2018-08-01
Cidade Nova,Estações da Linha 2,Set,196660,2018,2018-09-01
Cidade Nova,Estações da Linha 2,Out,220600,2018,2018-10-01
Cidade Nova,Estações da Linha 2,Nov,190920,2018,2018-11-01
Cidade Nova,Estações da Linha 2,Dez,181340,2018,2018-12-01
São Cristóvão,Estações da Linha 2,Jan,260610,2018,2018-01-01
São Cristóvão,Estações da Linha 2,Fev,294840,2018,2018-02-01
São Cristóvão,Estações da Linha 2,Mar,361110,2018,2018-03-01
São Cristóvão,Estações da Linha 2,Abr,342520,2018,2018-04-01
São Cristóvão,Estações da Linha 2,Mai,353370,2018,2018-05-01
São Cristóvão,Estações da Linha 2,Jun,335700,2018,2018-06-01
São Cristóvão,Estações da Linha 2,Jul,294690,2018,2018-07-01
São Cristóvão,Estações da Linha 2,Ago,375380,2018,2018-08-01
São Cristóvão,Estações da Linha 2,Set,342240,2018,2018-09-01
São Cristóvão,Estações da Linha 2,Out,343430,2018,2018-10-01
São Cristóvão,Estações da Linha 2,Nov,314690,2018,2018-11-01
São Cristóvão,Estações da Linha 2,Dez,272890,2018,2018-12-01
Maracanã,Estações da Linha 2,Jan,233210,2018,2018-01-01
Maracanã,Estações da Linha 2,Fev,257890,2018,2018-02-01
Maracanã,Estações da Linha 2,Mar,289230,2018,2018-03-01
Maracanã,Estações da Linha 2,Abr,285570,2018,2018-04-01
Maracanã,Estações da Linha 2,Mai,337490,2018,2018-05-01
Maracanã,Estações da Linha 2,Jun,291590,2018,2018-06-01
Maracanã,Estações da Linha 2,Jul,298590,2018,2018-07-01
Maracanã,Estações da Linha 2,Ago,315280,2018,2018-08-01
Maracanã,Estações da Linha 2,Set,305830,2018,2018-09-01
Maracanã,Estações da Linha 2,Out,327610,2018,2018-10-01
Maracanã,Estações da Linha 2,Nov,288280,2018,2018-11-01
Maracanã,Estações da Linha 2,Dez,277480,2018,2018-12-01
Triagem,Estações da Linha 2,Jan,149380,2018,2018-01-01
Triagem,Estações da Linha 2,Fev,139050,2018,2018-02-01
Triagem,Estações da Linha 2,Mar,161040,2018,2018-03-01
Triagem,Estações da Linha 2,Abr,150440,2018,2018-04-01
Triagem,Estações da Linha 2,Mai,162060,2018,2018-05-01
Triagem,Estações da Linha 2,Jun,152760,2018,2018-06-01
Triagem,Estações da Linha 2,Jul,155140,2018,2018-07-01
Triagem,Estações da Linha 2,Ago,167260,2018,2018-08-01
Triagem,Estações da Linha 2,Set,153810,2018,2018-09-01
Triagem,Estações da Linha 2,Out,158120,2018,2018-10-01
Triagem,Estações da Linha 2,Nov,146300,2018,2018-11-01
Triagem,Estações da Linha 2,Dez,153400,2018,2018-12-01
Maria da Graça,Estações da Linha 2,Jan,181990,2018,2018-01-01
Maria da Graça,Estações da Linha 2,Fev,190030,2018,2018-02-01
Maria da Graça,Estações da Linha 2,Mar,210210,2018,2018-03-01
Maria da Graça,Estações da Linha 2,Abr,206100,2018,2018-04-01
Maria da Graça,Estações da Linha 2,Mai,216100,2018,2018-05-01
